Date,AAPL,AMZN,GOOGL,META,MSFT
2020-01-17,0.5839950007409505,-0.05080119285313378,0.30751635403851263,0.11988315709257624,0.23134965075401492
2020-01-21,0.5381081563803862,-0.04715383241021964,0.30112098914702057,0.09450364161012681,0.21088555642516393
2020-01-22,0.5316252989004477,-0.05366285443677632,0.29251332838456623,0.09369450138617252,0.19762724521961594
2020-01-23,0.5402545838730763,-0.05809148028737132,0.3026681933881945,0.07378078369207586,0.19275417212879797
2020-01-24,0.548056565381269,-0.056833967151341036,0.2907108229719395,0.08584521817399127,0.18519898557904835
2020-01-27,0.4973279385660232,-0.059036017984019584,0.14978071173127128,0.07569469585223665,0.15589635137824964
2020-01-28,0.5254405698080375,-0.03095504886450906,0.16802493099210625,0.11151369138044243,0.1811380709285757
2020-01-29,0.5640851801606215,-0.021348063197153322,0.18623769091012599,0.1329171386514476,0.20536698904395112
2020-01-30,0.5305884141538162,0.0020891556726265748,0.19376948914611125,0.078772732231009,0.2764751021679166
2020-01-31,0.49507637860522635,0.08268113602858773,0.1823762551740573,0.04763153239262374,0.24132979263810994
2020-02-03,0.5231981466085804,0.09925184031248024,0.239300657223807,0.08025592588576336,0.2823670759975725
2020-02-04,0.6604034074500691,0.16120056127461058,0.25170806667922685,0.15462508021561328,0.37156592296863145
2020-02-05,0.6428426463228167,0.140975339265083,0.23480030789688477,0.13874591161816685,0.3446674696900178
2020-02-06,0.6450243176555708,0.14320842635034836,0.25517262600093393,0.13880651515640818,0.3665611271887961
2020-02-07,0.5876475030278905,0.13442700932765073,0.2262661755520401,0.11658598080743698,0.3329264353051289
2020-02-10,0.608441537991566,0.1805342593833814,0.2689546367973903,0.13420278869466462,0.3795117530948606
2020-02-11,0.6028054283641737,0.20498395746428422,0.28570459789688196,0.11771064790482422,0.36743409609272315
2020-02-12,0.5742031250260309,0.1839897892228961,0.26898305908798603,0.11838670728387735,0.34167191863187885
2020-02-13,0.6109427853823544,0.21946608607519558,0.29988404239369526,0.18602188935413988,0.3758404096572061
2020-02-14,0.6194065968165685,0.2019852267787401,0.2988145409751215,0.1730106040385102,0.3912380791193797
2020-02-18,0.5531092342312138,0.2025583201329748,0.28852369411200884,0.18562879548648037,0.38005632165550773
2020-02-19,0.5467645507555297,0.19497612358936944,0.27025915192911154,0.16823323881170382,0.3613934911452126
2020-02-20,0.5308235088796212,0.19525029130430815,0.28175029508157645,0.16740109085616672,0.3518357137622514
2020-02-21,0.4801311470139511,0.1493962053601312,0.24495196269779873,0.14508299126362956,0.29466925345188666
2020-02-24,0.41101858049717754,0.11338976343998741,0.19163748988302265,0.10261482658635845,0.24793037489945347
2020-02-25,0.4292864780754093,0.1275248096379742,0.2017544355131049,0.10700416926131462,0.26773063219043314
2020-02-26,0.4248881353417524,0.11912693985904288,0.18723841211144387,0.0933687139735675,0.2640492012694653
2020-02-27,0.34694486241705746,0.06951291618314359,0.12310176707466791,0.04660770364001432,0.17247516254953443
2020-02-28,0.33718423204190096,0.06773414618979157,0.14100100624548828,0.05892385137381684,0.2024588491793069
2020-03-02,0.4373399129576214,0.09379201153189998,0.16083866257825363,0.058576309060118126,0.2586993692191657
2020-03-03,0.39349132858670854,0.07470629478638346,0.12363407040162744,0.001184791664430307,0.20064333485092933
2020-03-04,0.47967713215885754,0.10391431466351597,0.1813090544181415,0.05137345087517575,0.26137729378184393
2020-03-05,0.40779608913339094,0.06853752407834124,0.11206414777356355,-0.01052685474374071,0.2155161141028581
2020-03-06,0.36246144239534295,0.03279687894143457,0.06892485184169606,-0.051388211628912495,0.16074698757303962
2020-03-09,0.25481929038443685,-0.017943689008347197,0.007850348532979057,-0.09595169336041287,0.08947041804067823
2020-03-10,0.3394777513170961,0.0330194256176195,0.057995314499318384,-0.055996790265537943,0.1773458411051203
2020-03-11,0.27786156950712604,0.00017031040412174292,0.0043127751276119675,-0.08556693008377658,0.1359039480508193
2020-03-12,0.11617739169576091,-0.0802966599473498,-0.08889354984932796,-0.18048699074155405,0.02787451222230186
2020-03-13,0.25270611160839085,-0.03175935484922909,-0.016761598509842823,-0.09169473588574673,0.16205465659305185
2020-03-16,0.11320577278504307,-0.08165435418517497,-0.13469831976228963,-0.21999040633205014,-0.007777899475669314
2020-03-17,0.15607584074092062,0.0,-0.0922111526110877,-0.19761582946580625,0.08171678839963104
2020-03-18,0.12368690120586989,0.004087652449745072,-0.11276710060971429,-0.21863027727559825,0.028186310629058742
2020-03-19,0.10471592760437498,0.03492236442802921,-0.09814621691319991,-0.1860847833358663,0.03657787372555665
2020-03-20,0.04305713878317263,0.013499861192345142,-0.13767111135534627,-0.21252762130920988,-0.020388371411173
2020-03-23,0.036043135679616256,0.06056875848503096,-0.14287226288155286,-0.22023891778939542,-0.018822531585324875
2020-03-24,0.1348250068714627,0.08670809294451276,-0.08478240164765083,-0.13831499959420657,0.07266980451358451
2020-03-25,0.1339655405416702,0.08281420366459402,-0.09579515095816593,-0.13829432043404954,0.07601263982419537
2020-03-26,0.17554692337635136,0.10583999709377756,-0.06663247827488694,-0.10645520696657995,0.12707416496371904
2020-03-27,0.13271868766459338,0.09211192737551421,-0.10627957258371956,-0.12947631061090525,0.07940112670483468
2020-03-30,0.17074111207598275,0.13822484775921007,-0.06496189356962356,-0.06295872543419179,0.17050987432549358
2020-03-31,0.14148639933347584,0.12316880646528006,-0.048471119869666235,-0.0633422019205564,0.14132875613704643
2020-04-01,0.07843923497055227,0.09912713732057221,-0.08615256430368834,-0.09220186858254087,0.11654233970708283
2020-04-02,0.1246270820529336,0.1200072249084061,-0.05169282112123241,-0.09398626330230575,0.160147057279161
2020-04-03,0.09912791439294555,0.10564128865012878,-0.08132474542110535,-0.1404838786595881,0.1357138384976635
2020-04-06,0.1624278085229336,0.14827124358716848,-0.02293215493216938,-0.08257127970042388,0.20391931301092647
2020-04-07,0.14871141546719602,0.16098943907532437,-0.02126217188947266,-0.06038504232411024,0.19963810040329033
2020-04-08,0.1920775674136077,0.19788221231915237,0.014174835401475017,-0.019521871803408253,0.22462170459066377
2020-04-09,0.18677045106875112,0.18627863631361108,0.003468130628627497,-0.025910467832413908,0.20192816347311204
2020-04-13,0.1939710717135703,0.26078030168098065,0.0007772543052746439,-0.02910645152417579,0.19717320782031966
2020-04-14,0.22177334613973398,0.31837497668566095,0.040733516307165596,-0.03268363800529561,0.25119612931518254
2020-04-15,0.21236712219659104,0.3289795628560894,0.032460958681714835,-0.03442816928081016,0.23923983468539234
2020-04-16,0.22485615473737663,0.36257619336144553,0.012227786138119257,-0.06691739251930862,0.2582301957721924
2020-04-17,0.21313418630616177,0.3361989223565307,0.028962187956529384,-0.054391929134702144,0.2798038463959349
2020-04-20,0.18335899334812522,0.3390974498202175,0.006665109587741025,-0.06381635880046721,0.2609024043156276
2020-04-21,0.14129911150597652,0.32466948740660095,-0.025915842061424943,-0.08097935349886476,0.22881174476132604
2020-04-22,0.15415640423664168,0.3235946743349991,0.01135605777065174,-0.03941823146728718,0.26118617287023116
2020-04-23,0.15231873940492568,0.35889977504103054,0.024146009260435752,0.015301108251633,0.26474392488609433
2020-04-24,0.16988753960828418,0.36775685481744613,0.015083959578857886,0.02105828385067099,0.27967342998970124
2020-04-27,0.16879151251838032,0.3342468030559047,0.0093319403246781,0.006009145284936901,0.25138825096454154
2020-04-28,0.13585665718470863,0.3138254076998006,-0.02508115162548219,-0.02650484501334338,0.21404947221763582
2020-04-29,0.16152863153303865,0.33517346453641683,0.041272999158822765,0.025290318110473997,0.23808923084706857
2020-04-30,0.21411249408103905,0.40352071173923787,0.06824999543937094,0.08134812691046678,0.2624164468546082
2020-05-01,0.19471344168885296,0.28429942302591726,0.04491165428849753,0.07447562678557884,0.2145941069359194
2020-05-04,0.1848286398183001,0.3035639826756844,0.05092152433651975,0.07101496633684157,0.25506502950262133
2020-05-05,0.16942246914722703,0.2938195106274659,0.06034191979050729,0.06946601531629315,0.26545006507126523
2020-05-06,0.1737798296085673,0.30288255198689096,0.043284367096267484,0.07061413906235958,0.2705734543660556
2020-05-07,0.1876284662699017,0.3140904734348058,0.06027381160137768,0.08717577875189209,0.2787479014394849
2020-05-08,0.21537608544656517,0.3251196090530539,0.07229222000343216,0.10858771454880078,0.28984153056725237
2020-05-11,0.22041533911406463,0.3471646573624636,0.07395117643360094,0.11952522320174208,0.30242033352391773
2020-05-12,0.20317521023613883,0.3197695853440161,0.050557734547238775,0.10092220399025664,0.2580930544242228
2020-05-13,0.17930907374806493,0.3365620546935859,0.03855101185969678,0.0816939468988942,0.23779512023664506
2020-05-14,0.187641484598833,0.34356012602146113,0.04598364508542363,0.06345454761887637,0.23505154864452638
2020-05-15,0.1694150127692473,0.3745742734339137,0.05931270349290396,0.09156792254007029,0.2510032231420465
2020-05-18,0.2053081473601932,0.3827994859007524,0.05807605054608822,0.10375366926903684,0.2565580812421968
2020-05-19,0.1842746664646644,0.4080735815560843,0.030640258922179253,0.11163493410430525,0.23196709051073872
2020-05-20,0.20125030538185618,0.42533364805225005,0.06767471909022515,0.16499496742807618,0.2459815703646573
2020-05-21,0.19592086494100935,0.3959115824423689,0.07173594444461973,0.16089701385085875,0.23060652659093872
2020-05-22,0.21779755288982927,0.39606888584777034,0.08555441739366798,0.1893575362514015,0.23328245330434583
2020-05-26,0.21499583609572093,0.3961181658771378,0.09324360593845138,0.1731421522564398,0.22138743830184038
2020-05-27,0.2213619838300951,0.38074257537813727,0.09786871189419588,0.15249978679511478,0.22210257078936335
2020-05-28,0.20084405009951212,0.3536169946283185,0.08624121763359205,0.12848485936713705,0.20612353838843922
2020-05-29,0.20911618766535822,0.3591828284744454,0.09178995211662677,0.13127602808052785,0.21201265807584346
2020-06-01,0.2077626681630067,0.35882676876168373,0.09354250671777997,0.14806948482457583,0.20693213842829117
2020-06-02,0.21603212631008728,0.37295088183310177,0.10598970093055149,0.15413599803538292,0.2282430269051583
2020-06-03,0.23702987263787345,0.39110906625222897,0.11668461512016748,0.15252875620089368,0.24629829161475802
2020-06-04,0.24863947460435698,0.39020087744329346,0.09234297469233543,0.13816517032564257,0.23186948988677902
2020-06-05,0.2729664654297088,0.41024259073124925,0.0918010967518823,0.1613406151661234,0.2561500388254765
2020-06-08,0.2619781397457064,0.4502091367923826,0.09124613257606651,0.16071431729804964,0.2632594953372869
2020-06-09,0.2771593777941792,0.4848480994375435,0.08413542078871039,0.18711754260989943,0.2576506173238178
2020-06-10,0.32861790424761006,0.5132522193146816,0.09062633425956168,0.1757722192788589,0.3076593053688872
2020-06-11,0.2574812697206068,0.470759698535377,0.04394256439858579,0.11728977084004977,0.23932332802136913
2020-06-12,0.25761121419917044,0.4553616794371511,0.05108420521138868,0.13012961062843975,0.2444106939285069
2020-06-15,0.26992830862951345,0.461475964241838,0.05357837618558947,0.18170252064015102,0.23977896406938193
2020-06-16,0.2861017723532706,0.48515575067137506,0.07394926741467445,0.21400218931060433,0.2595565612960513
2020-06-17,0.26269725853453707,0.4927452597933797,0.06749469552463516,0.19002628961645351,0.25578993605601674
2020-06-18,0.26072226037567225,0.4821240143706975,0.058477064512942434,0.1892736534979531,0.2761294387445794
2020-06-19,0.2565199569201422,0.4994198935169969,0.05379814736689292,0.17920986991462562,0.2711536817661988
2020-06-22,0.28810624155141595,0.5141718555756458,0.06946122457929671,0.1609240383900008,0.2952151760242203
2020-06-23,0.31833103580352407,0.5473888551133301,0.08345055308395266,0.17421230058938852,0.2897872114008142
2020-06-24,0.27426571899058305,0.5250418169958058,0.060764142919138564,0.13502776115716264,0.26378829570633133
2020-06-25,0.28995606373123284,0.5395509735098778,0.07190408136361426,0.14898585811356102,0.280001868233948
2020-06-26,0.2259971975569941,0.4409851875179991,5.131323047513625e-05,0.03989613279478976,0.24418299284135192
2020-06-29,0.2547279495011767,0.43351160824359836,0.03139575036101405,0.06025945943397337,0.25526015995770335
2020-06-30,0.2577377602092066,0.4937651698502732,0.05847544776660851,0.11085574520415808,0.2985226981146931
2020-07-01,0.24625299074103335,0.5578729784069436,0.07660960165218667,0.15736897794664317,0.3052043448833681
2020-07-02,0.2184521016733838,0.522805499373814,0.07397654333434156,0.11268959670848089,0.29124250893264936
2020-07-06,0.26332826862838576,0.6304475258921387,0.10145286248367191,0.15148325498758464,0.335669485341183
2020-07-07,0.24945206506006445,0.5766207131363932,0.06589596098495809,0.1329257068059957,0.316735098978963
2020-07-08,0.28459358344358465,0.615802864061658,0.07776436676828768,0.1432461000460512,0.35807689227626005
2020-07-09,0.2696932933675933,0.6821777830290066,0.08086613905154993,0.1360469292503883,0.3461421114957497
2020-07-10,0.2454596140474492,0.6832803303003576,0.08396988357925506,0.12262940310893744,0.32550003334461297
2020-07-13,0.23691796073123306,0.6482933120565715,0.0582732993200199,0.0960285843164781,0.2905284612279362
2020-07-14,0.23108523322551133,0.630624363847361,0.056130673104727746,0.08030280609005658,0.28307796874816105
2020-07-15,0.25651881522397724,0.6095033433287933,0.060317621924132814,0.09686848011179539,0.29025613409308004
2020-07-16,0.24639892634416527,0.6110997568289727,0.052612627891453156,0.08944154294479434,0.25656615638025193
2020-07-17,0.2284926018317901,0.5772441129907953,0.04598792541941954,0.09135590832464735,0.22766260878347722
2020-07-20,0.2406461942715059,0.7143806591297388,0.05699154180197685,0.10479868117583058,0.27330249309496835
2020-07-21,0.23187181382284439,0.6587157244807837,0.049701526254228856,0.09171781978336524,0.26067952209849143
2020-07-22,0.2309383507425702,0.6423711957113125,0.054573485046833126,0.08381521168486117,0.28497155792300655
2020-07-23,0.1692794083560223,0.5847298102476577,0.021593766144931026,0.05842745038728592,0.22156206745182105
2020-07-24,0.16975411137759533,0.6162683915437832,0.02867340822497444,0.058594113808775994,0.22644206399047362
2020-07-27,0.23375653373582095,0.6710294403978434,0.06823922327086218,0.08670356252832545,0.2631016505061414
2020-07-28,0.1801047209862212,0.618955858317088,0.03664248751105359,0.05661414380775853,0.22770448344513805
2020-07-29,0.17806567026989528,0.6326856396319198,0.04586387156827709,0.04506552617527326,0.2210618105300477
2020-07-30,0.19405076587038717,0.6314281407487696,0.05784417343816295,0.11917142649139234,0.18663221461804702
2020-07-31,0.38025292049947135,0.5754709291695213,0.038505592396857136,0.2563516377450361,0.2109647279688449
2020-08-03,0.41892909904228315,0.5526843538787451,0.00010765101959275825,0.2339487663622173,0.24863038525721026
2020-08-04,0.38275456528120055,0.5313831148233079,0.019295542454966563,0.19063042192202162,0.190696337887317
2020-08-05,0.3765418537878229,0.5711932205966088,0.022848488189878058,0.18566467150804944,0.19019632261953157
2020-08-06,0.40809863145336367,0.5729942878245469,0.019634480124476328,0.25814548586586916,0.1846928026474064
2020-08-07,0.39504613223330876,0.5233446754692912,0.013021473619966084,0.26425835582192736,0.16185642317555815
2020-08-10,0.40863289716357976,0.47530120753306826,-0.007848184623952426,0.23439413999539482,0.10970015810632239
2020-08-11,0.37503574074170754,0.43233672801421563,-0.019548917525726073,0.23620825012153435,0.10878051957072876
2020-08-12,0.3877777817330179,0.4639999954788774,-0.007500248860742742,0.23310905618693178,0.13878823772477022
2020-08-13,0.42246748326319494,0.4703307198297044,0.0021540964607291713,0.22595467868782593,0.14230513448975857
2020-08-14,0.4208500155629229,0.47457223471748144,-0.009283864213138426,0.21972167949736932,0.1332828582349579
2020-08-17,0.44357291027600354,0.47629737080406653,-0.0021060659279762417,0.19908179078389598,0.1293147564038204
2020-08-18,0.43482179273665555,0.5263382886324266,0.02027069214989141,0.20621619204031316,0.13241667323299944
2020-08-19,0.4515130083910459,0.5143189254909586,0.018207094085163078,0.22373940003778015,0.14300173935182836
2020-08-20,0.5180834073937317,0.5731952237850653,0.06254992510652668,0.2799030061980743,0.20778216762830004
2020-08-21,0.6759208907314709,0.6347664272772278,0.10966591001021708,0.330261031354925,0.2530261971987886
2020-08-24,0.7554257729089495,0.6765818035728526,0.14342287392520103,0.3792243678178473,0.2780575231594875
2020-08-25,0.7138367455515453,0.6904964534852398,0.1548973760048269,0.4240365872108025,0.2787072087046014
2020-08-26,0.8586385512370054,0.8265934879635091,0.25033649493998356,0.6016338854864649,0.40537333119556207
2020-08-27,0.8374945847228035,0.8049104180491042,0.21599410015585319,0.5234582793289824,0.40584073024506284
2020-08-28,0.6782703702439512,0.7409861318738247,0.18257692081401822,0.4949095102962484,0.33168820199872506
2020-08-31,0.7920995242723594,0.807741290155344,0.21813975387064177,0.5772771383958828,0.3780607604359645
2020-09-01,0.7808784212076192,0.7709620791858764,0.1979444637225567,0.5406757725632207,0.3395125358883935
2020-09-02,0.8024468448895803,0.8354442978421601,0.30623819517497286,0.633634160224368,0.4004731941343673
2020-09-03,0.6804586371582142,0.7716152273423922,0.25759026125511686,0.6075983198110639,0.3519336073433714
2020-09-04,0.8259920746149012,0.8297243552337457,0.300561628254719,0.6680234564266616,0.4298634857341652
2020-09-08,0.5886920943200329,0.6649786840575331,0.1948210874105316,0.5217461255112887,0.26594369171771226
2020-09-09,0.7115004682541515,0.7950913033465994,0.2777521735265942,0.6078475834241823,0.3824816014307608
2020-09-10,0.8370448460610564,0.8937677508873225,0.37290261837530303,0.7355469409062849,0.48453813907319687
2020-09-11,0.6189615939920772,0.7457815645789565,0.24828904131641827,0.5657153640443819,0.29127233073188297
2020-09-14,0.9137248245584564,0.8370009140910675,0.40617871964542385,0.8228202700875176,0.5247379377787087
2020-09-15,0.8359827427048339,0.7458016890814037,0.373021121973635,0.8231830595191911,0.43185861941253556
2020-09-16,0.82650942641356,0.6820218445824795,0.385725642514271,0.7931406793224238,0.46807807074060315
2020-09-17,0.8112290850560184,0.5995969128560934,0.33766293947888326,0.6640763089139028,0.4292405548187521
2020-09-18,0.8726637343626722,0.6006316467241695,0.3584314462827116,0.6865691752822736,0.4665734122623728
2020-09-21,0.9713334630654269,0.5558246909257909,0.3567017551514622,0.6755567135531473,0.49724247855003356
2020-09-22,0.8197470960134166,0.6127982870768098,0.2918644200485008,0.5824947697708756,0.405558303945893
2020-09-23,0.753072969802588,0.5907287628546587,0.27937950999304184,0.5941361750438399,0.37241284850948775
2020-09-24,0.6825349301883454,0.5442626151350018,0.2235236201851576,0.5276723235279652,0.30836221035677114
2020-09-25,0.8210531151001359,0.6289301059747467,0.29614691714982566,0.6252311729810436,0.39547511959083437
2020-09-28,0.8127865992792627,0.6161561744155029,0.27248296259659077,0.547574464767236,0.3139300222122434
2020-09-29,0.8027469894820736,0.6129906160622993,0.2616896357987535,0.5694842928318491,0.3210298323022245
2020-09-30,0.9315575909123963,0.65053718502903,0.32982497386397847,0.6409773957610605,0.38995204384562676
2020-10-01,0.915932038181724,0.6787626546252303,0.3320144089786412,0.6855051137238057,0.37554264701782913
2020-10-02,0.8811193201870615,0.6390519493033548,0.33211319222154434,0.6859516540912736,0.34735801060255045
2020-10-05,0.7834574654782429,0.6015298891501799,0.25324763968966435,0.5986104484732824,0.2795783630078388
2020-10-06,0.7526253292582243,0.541041939519793,0.22701617893134052,0.5320734787729735,0.2660262957098545
2020-10-07,0.7378819486182506,0.5642143684314107,0.20889802442192695,0.48106515496608204,0.27731487427714585
2020-10-08,0.7237821376865858,0.5618819202965888,0.22946026574533307,0.5055654858841832,0.28180293329119355
2020-10-09,0.7200091886574456,0.5153744509074423,0.2478829730665686,0.5129587404104146,0.3107012290703761
2020-10-12,0.7413223732326193,0.5078613517298822,0.23660510123288403,0.5476791154811447,0.28125089932811864
2020-10-13,0.7107441455701633,0.492247619153414,0.24637717035048756,0.5603774313895382,0.30335633416829144
2020-10-14,0.6985197668573504,0.39677933159864875,0.2433617023948662,0.5422414195023615,0.2540130136189245
2020-10-15,0.7150635566288148,0.4057473273026315,0.21616099693952573,0.4880605865541936,0.23630567495812826
2020-10-16,0.7268959016720482,0.3672695486806008,0.24307193536002702,0.4919770982136942,0.2613061315272751
2020-10-19,0.7364631194849836,0.3775965722451029,0.2621682466687907,0.5304449557272073,0.28313581562548085
2020-10-20,0.7101129257804728,0.3611269355857514,0.2325711587956687,0.467851485277587,0.24347691149128114
2020-10-21,0.707415803127341,0.3273624302036573,0.24766163430294919,0.5055906593759221,0.2595899813805762
2020-10-22,0.6436024071522615,0.3178880370492627,0.2585461604173749,0.46325035110513,0.23752138612562312
2020-10-23,0.6323674208042183,0.3486531742840091,0.28494097896050685,0.5188803140513141,0.2488158934271969
2020-10-26,0.6594076085132561,0.3858812288768858,0.28533420536477205,0.5150073015924368,0.2435920683211752
2020-10-27,0.6282831432400646,0.3850533820645319,0.19125597980502507,0.45882905755444336,0.20814295216895462
2020-10-28,0.5207900888420829,0.2784075300707318,0.12185346126518559,0.3075569932411153,0.13685491093051416
2020-10-29,0.6029425168894214,0.4046167507865548,0.18185416620597272,0.38839162617917267,0.17881871811660632
2020-10-30,0.4920384385013832,0.3109512196278945,0.22164175601683023,0.2818376709458348,0.13802679653731453
2020-11-02,0.4687604436447046,0.2962636967349561,0.20407402267859132,0.26218175297600177,0.1251600514426452
2020-11-03,0.47608142661496844,0.296500575175197,0.22314785956967476,0.27260525123874846,0.13676617651047396
2020-11-04,0.5206291701269281,0.36895854951632034,0.27501308641850897,0.3603143352885556,0.18473433506784054
2020-11-05,0.5379952575776719,0.39602713995987937,0.27316988513543006,0.3877089264189728,0.21536247179316348
2020-11-06,0.512448902160737,0.374582821909468,0.253735254453457,0.37634857409638856,0.20427019662745982
2020-11-09,0.4993839766587589,0.3338169377829603,0.2808650250956102,0.3268443325722221,0.20282566850741035
2020-11-10,0.5131419970406654,0.2817240642254317,0.2887943081767086,0.3282788104180916,0.1800230031199479
2020-11-11,0.5495503718975743,0.31334751401849603,0.28770086987491994,0.33687933851656116,0.2057720415922597
2020-11-12,0.5551134423400876,0.2906905162842608,0.2692963529581096,0.30443826327734635,0.18236629128521642
2020-11-13,0.5199537097258915,0.28956089962616827,0.2794436840447332,0.2990761379859648,0.17699322867413203
2020-11-16,0.5421196985754793,0.278333214656008,0.2907669652288287,0.286241230686233,0.18913911440998277
2020-11-17,0.5012573318130618,0.25529837207171435,0.2501491655866397,0.19580817186495358,0.1579146202600814
2020-11-18,0.4953047526362524,0.26922351824498425,0.23734843863635935,0.1753748035544389,0.1565403974715136
2020-11-19,0.4934173445957859,0.2791027515574658,0.24435338814069385,0.16189200908134294,0.16337514339428183
2020-11-20,0.48712651867570167,0.27976016989016195,0.22162416550863595,0.16149865077273806,0.16456882680725293
2020-11-23,0.4366356742110009,0.28543093596827496,0.21635181440763618,0.1714670955570332,0.16148340437154585
2020-11-24,0.45265331247274854,0.2985964722971095,0.24372467123413255,0.22824464256633203,0.18488566491383374
2020-11-25,0.4649272108654783,0.3040898355374215,0.23062794758853888,0.22435468391500768,0.17297809927669694
2020-11-27,0.45411474576396826,0.293115415091618,0.24542292724937553,0.19792167214985024,0.18314935831673362
2020-11-30,0.47795474396821214,0.2813570121332929,0.2163820699270549,0.19014284130434045,0.16353503069507402
2020-12-01,0.5151742424900807,0.2992575870056977,0.24742750592603602,0.245003450007923,0.1723133276722808
2020-12-02,0.5328197287134373,0.30193042349310306,0.2903696984190409,0.2705819387117374,0.18333600049175547
2020-12-03,0.488677256494106,0.2834192518473857,0.2651492002585065,0.22134592899659866,0.1502143078341891
2020-12-04,0.4716210010109565,0.25297333765373287,0.25946804140302726,0.20872964979942554,0.14377132575544582
2020-12-07,0.4440770902333935,0.21421371996801875,0.25132912634695703,0.19654750507833185,0.13472246486516237
2020-12-08,0.4150239457955276,0.20013223957495208,0.2366556984775552,0.1971444594976155,0.10292145107944517
2020-12-09,0.4553148647192382,0.2135451963979389,0.2681788136542278,0.23833715786923215,0.14279207635336189
2020-12-10,0.4601560048755926,0.21865049451578256,0.2510616447906622,0.2123545970784071,0.12699150196915943
2020-12-11,0.4326047593915634,0.21135155473954348,0.24920818271268885,0.1765592018380493,0.13440848568109587
2020-12-14,0.38843502111510597,0.20712959366102757,0.21140433812992332,0.16354775350360096,0.11215536898455358
2020-12-15,0.46001388324360004,0.1984642180698022,0.2124139440781112,0.16991448509684148,0.10795722979555711
2020-12-16,0.4586342158227945,0.2211696990143921,0.22527402391808016,0.16839044498288813,0.12258333639577712
2020-12-17,0.4772330508592495,0.20974498466882507,0.22171884344298176,0.14946187489775897,0.13003469843326165
2020-12-18,0.41675006561105743,0.17975776610895866,0.1899547961705843,0.15542201412716494,0.09533867535509466
2020-12-21,0.4043360372324023,0.1598062531662534,0.18482499216908033,0.12611459131214153,0.10797982417697516
2020-12-22,0.4702625926363502,0.17265946896468143,0.20068387669672982,0.14131276731448428,0.13763162326532274
2020-12-23,0.4408781051117101,0.15635414118531288,0.19924370075112874,0.13760179326575628,0.10878634212063742
2020-12-24,0.49801777187189167,0.17818174441602186,0.27274080620426133,0.23750451502991488,0.14028936388374347
2020-12-28,0.5166424990606306,0.22518449985990086,0.2696808104971784,0.25543866836334606,0.1393579771471094
2020-12-29,0.48406004292468596,0.20413809535977534,0.23956135036948956,0.21891908788968317,0.10697288587368692
2020-12-30,0.474194438703466,0.14143535980995914,0.20405674445061717,0.14447480253045986,0.08841051626524332
2020-12-31,0.46283894154350436,0.12684840514690476,0.1923289459521027,0.17025113205310372,0.08378451899435069
2021-01-04,0.389508954157886,0.042390626065343495,0.15102201722422137,0.11927737694650897,0.03838412500636812
2021-01-05,0.4110669819169144,0.07279382243121191,0.16788148936614666,0.12501008850129813,0.051613855487567584
2021-01-06,0.3325334553428527,0.018587523341746737,0.14583661539261583,0.08100015501898028,0.0023026315297161037
2021-01-07,0.3721032615930191,-0.00643177833166908,0.1683588862324077,0.09914092885124193,0.023658760968301884
2021-01-08,0.3815294779559699,-0.005406284332275413,0.16817318241577084,0.09181056312794111,0.033028705407841086
2021-01-11,0.3556647331512848,0.0032892916038216313,0.16139067734791124,0.07464429880632184,0.05561647902511502
2021-01-12,0.3317348090120187,0.011942328109292522,0.1423996253105695,0.04738660200225797,0.036782372016622045
2021-01-13,0.3441007732401311,0.05218569161714148,0.1518710398502161,0.04727813340072684,0.04513894045662736
2021-01-14,0.34026002538617983,0.042524815688023354,0.14258167745174033,0.019549337215694962,0.049892091918800396
2021-01-15,0.32453317552593686,0.048035588679450125,0.13895246861912836,0.03854896282594211,0.05344113333184697
2021-01-19,0.3042366205472977,-0.0237985070744281,0.14108211780431357,0.06389053195020078,0.02803056982623975
2021-01-20,0.36594095043147545,0.03985929371270558,0.20833328817003793,0.10643231330721625,0.0801005430057784
2021-01-21,0.4120466447499642,0.06680196519221471,0.20404506768804453,0.1375744597248001,0.06778862740458425
2021-01-22,0.5031629885243447,0.10235218994828199,0.24777304395607502,0.18013760459283068,0.12120650729116811
2021-01-25,0.5486118720462827,0.09474860836082932,0.2559788760492723,0.20501937518959035,0.14598716225480435
2021-01-26,0.5152992493858157,0.08867479107633436,0.24749087271116066,0.2079228293691917,0.14545639494979534
2021-01-27,0.5287707329365394,0.07740817482127049,0.20968302405767392,0.18260046367851612,0.1586684068269888
2021-01-28,0.4475391945508953,0.06727804503519064,0.21640176689746138,0.13592544423330133,0.17678432922476706
2021-01-29,0.37671293178691423,0.050565577376904924,0.18785456089313324,0.10162039975936343,0.14335215020336367
2021-02-01,0.2668330440637643,0.05630903615160743,0.272267267592166,0.03287740096369429,0.17486079124054132
2021-02-02,0.24352663694058174,0.08615666054495619,0.294289309357072,0.06000952114853475,0.11165401008358855
2021-02-03,0.22566867439139338,0.05533907653608772,0.39746163058214634,0.06732568097002622,0.14503780085971862
2021-02-04,0.2526989606348806,0.0393038933972385,0.3884416280260854,0.06972534888705617,0.14224724150042278
2021-02-05,0.2067162521751169,0.03942634523376931,0.38797319861327173,0.010630359649733467,0.12512649600597636
2021-02-08,0.23614495175880323,0.04908666263357442,0.39119154363631625,-0.00692885728223902,0.1468957975269518
2021-02-09,0.2104257648560257,0.04981954539845379,0.38653285100313095,0.024524812306719435,0.17646589164894322
