Date,AAPL,AMZN,GOOGL,META,MSFT
2019-06-04,0.3602237189604469,0.6291160144940471,-1.2837643586881993,1.0960417143363874,-0.8016170891026815
2019-06-05,0.5454009180054756,0.6142303835978926,-1.453181460097601,0.9705283438353813,-0.6769781853411497
2019-06-06,0.42790867569089525,0.45722178004859615,-1.300809232512393,0.986474044622321,-0.5707952678494195
2019-06-07,0.4282278967752292,0.5808933667731727,-1.3609428087127131,0.9276407726642175,-0.5758192274999041
2019-06-10,0.6891871133347797,0.5445940086099837,-1.4751281025670238,0.8125059070372395,-0.5711589264149789
2019-06-11,0.7919275262373323,0.6040145650777053,-1.5178369929769735,0.7113005253290086,-0.5894056236670712
2019-06-12,0.9347457326812838,0.6855407596254334,-1.6139750238225814,0.5177420658783013,-0.5240535343624376
2019-06-13,0.9546318337438868,0.7023539587259847,-1.6492161945486827,0.6383182858076377,-0.6460878837288269
2019-06-14,0.9082110171074206,0.6712262837346135,-1.629662950368759,0.7191766555182524,-0.6689510059915275
2019-06-17,0.741675502393466,0.7383769976853869,-1.5390364713156148,0.8913689943169937,-0.8323850230802332
2019-06-18,0.8896564988320387,0.8814714179369907,-1.7041166250663848,0.5895030348684477,-0.6565143265710899
2019-06-19,0.602433219523649,1.1577806539202162,-1.67143919324925,0.5244497647100531,-0.6132244449046675
2019-06-20,0.7715325637371178,1.0196201066069603,-1.7234459426117053,0.39966662853696044,-0.4673733562693322
2019-06-21,0.7140231658262576,1.082309852817611,-1.6825844696160352,0.7432129348809531,-0.8569614839087856
2019-06-24,0.7992510514224391,1.1394140646219504,-1.7761102717193114,0.6032304188578832,-0.7657852631829626
2019-06-25,0.8258413348555029,1.2304369105337893,-1.7410548045278877,0.7710510484291129,-1.086274489290518
2019-06-26,0.9758252749824847,1.3299358919750972,-1.8811791800865492,0.49404947987830056,-0.9186314667493336
2019-06-27,0.9987837399964241,1.1920351242442693,-1.8607189618086757,0.5221947902350605,-0.8522946926670779
2019-06-28,0.9607750864943014,1.1849254680385053,-1.8165124061475677,0.606968035270071,-0.936156183655311
2019-07-01,0.9507351604235539,1.120293500277752,-1.7946796359134325,0.6053761537859054,-0.8817251785737782
2019-07-02,0.8872388884686119,0.9768664383121115,-1.7308779566094934,0.8795354316484963,-1.0127628018197266
2019-07-03,1.0025393139453438,0.8376115665589275,-1.7625350915763591,0.7572623244353665,-0.8348781133632786
2019-07-05,1.5226744033276463,0.6883562015018063,-1.8032004022002004,0.5454165261613781,-0.9532467287906297
2019-07-08,1.376342935540381,0.8081904590661033,-1.8454264656828516,0.5649067774754668,-0.904013706399099
2019-07-09,1.4549936310993856,0.6347693208755594,-1.7611399991920968,0.6511742613119789,-0.9797972140948266
2019-07-10,1.4434108664190735,0.6314922444124912,-1.7938527108422635,0.6067401792288247,-0.8877905792181273
2019-07-11,1.3776552147859573,0.6149354161265991,-1.779974088286959,0.6087810103432567,-0.8213975529688542
2019-07-12,1.3235985783095048,0.6139342625551638,-1.7556748895443075,0.6388698889434816,-0.8207278402638424
2019-07-15,1.4181589849699119,0.6246063546630342,-1.76631454358186,0.554318766092443,-0.830769562143528
2019-07-16,1.551248107441685,0.6368145342143319,-1.7735087329054795,0.4857391468925414,-0.900293055643079
2019-07-17,1.6224202529330445,0.5702664739619367,-1.7332819190720186,0.45365448393184116,-0.9130592917548032
2019-07-18,1.6462300829174785,0.4697135932066613,-1.6838086122007188,0.48914331159721525,-0.9212783755206355
2019-07-19,1.5729303964092414,0.5268849925304481,-1.7276767121004806,0.4400413491590363,-0.8121800259982462
2019-07-22,1.5961868460764046,0.5996063025682189,-1.7122089913628833,0.43766802000032373,-0.9212521772820639
2019-07-23,1.6331856635112194,0.717904676054564,-1.767970729616478,0.3455483798773465,-0.9286679898266531
2019-07-24,1.4632461297350738,0.7183454372006954,-1.7367859886033494,0.5550972125102493,-0.9999027908426688
2019-07-25,1.5623834688782223,0.5736602120274089,-1.8523500911102058,0.6655121793727881,-0.949205769168214
2019-07-26,1.5176665713446944,0.15897931831842782,-2.385178772506595,0.9102427491100225,-0.2017098662665493
2019-07-29,1.6545015739659181,0.07784791685517689,-2.3028911677664845,0.6718154603506533,-0.10127378340526327
2019-07-30,1.5543212536042965,0.20782906218005182,-2.017633174841764,0.6809917134128806,-0.42550885435546315
2019-07-31,1.8618273225142241,-0.12562093397128526,-1.7988871497144774,0.5996454342370977,-0.5369646730655596
2019-08-01,1.7578075570618452,0.062111669706319206,-1.5916238916921834,-0.32086083259333487,0.09256549751735377
2019-08-02,1.4561523409664026,0.50580049078642,-1.7098016506045015,-0.5303632751236248,0.278212093975303
2019-08-05,1.1056535335031188,0.8138286257937657,-1.7045834171982388,-0.5389963491479391,0.32409760704929336
2019-08-06,1.1214650068994245,0.7356764206303996,-1.695198934790446,-0.5135433995059691,0.3516009067665915
2019-08-07,1.0556420714595791,0.7200055815295775,-1.5609714553849159,-0.6151180053482087,0.4004418077439673
2019-08-08,1.086630667029342,0.6496866128412804,-1.593362280364763,-0.5197602681925559,0.3768052686866965
2019-08-09,1.1224967301298259,0.7788698422554897,-1.6433545055577938,-0.6370055122943294,0.3789934454668067
2019-08-12,1.4426379233548006,0.5488281665106339,-1.7417202936011171,-0.6327814547219808,0.3830356584576642
2019-08-13,1.6227481943981195,0.4418157020327307,-1.8118000945009074,-0.43578149170042507,0.18301768977048338
2019-08-14,1.6742829199571843,0.4103805792920061,-1.5635638564297283,-0.6068502941013465,0.08575065128188508
2019-08-15,1.5469068546956688,0.5558471953863453,-1.6966049008807773,-0.5599089659255354,0.15375981672429795
2019-08-16,1.6323498996813162,0.6105592532939812,-1.7012350188711125,-0.570049729720935,0.028375595616750182
2019-08-19,1.720396559383278,0.4288170483965349,-1.6442876778379354,-0.5400603698936068,0.03513443995173038
2019-08-20,1.7402549429488268,0.45292396454543415,-1.6397827021883322,-0.615981086364223,0.0625848810582954
2019-08-21,1.962495034891231,0.3773545623194804,-1.6525717103999256,-0.6140845641024097,-0.07319332270837497
2019-08-22,2.036373449923414,0.355880109143787,-1.624519433966979,-0.6406436467737323,-0.12709047832648923
2019-08-23,1.763131093246333,0.4879541055365645,-1.5996273948885484,-0.5936015693477619,-0.05785623454658717
2019-08-26,1.8282977535767604,0.43582574537521,-1.627220385762588,-0.4895659137822489,-0.14733719940713264
2019-08-27,1.6082161963962505,0.35091488701388585,-1.628018173463228,-0.27837370959706725,-0.0527392003498417
2019-08-28,1.7484598631694759,0.32468899563890696,-1.6786852420439113,-0.1969231464722656,-0.19754047029220567
2019-08-29,1.6565321926510115,0.23893930218455717,-1.6887016958407912,-0.02075570618746498,-0.18601409280731196
2019-08-30,1.3298904121498483,0.19696006223634865,-1.4057675107303589,0.16472991656763097,-0.2858128802234685
2019-09-03,1.3948352079029926,0.5497340110138872,-1.576791609124647,-0.15810336948287895,-0.20967424030935433
2019-09-04,1.4868191684787728,0.609040836839913,-1.6146894037699577,-0.22040657685418164,-0.2607640246945466
2019-09-05,1.4977514340971236,0.7025875479757637,-1.7222328638577984,-0.21453894523491387,-0.2635671729801765
2019-09-06,1.542747396002488,0.825446056834092,-1.7180292815932283,-0.40096631106611486,-0.24919786017723733
2019-09-09,1.4803494294149482,0.8047262131901015,-1.7862844261979975,-0.25203210841964574,-0.24675910798740608
2019-09-10,1.606111529191569,0.8419093162185471,-1.8007959341736521,-0.2615291755846513,-0.38569573565181137
2019-09-11,1.757794171360484,0.726578969753295,-1.6815962951567447,-0.20680876369969586,-0.5959680822573378
2019-09-12,1.6222645314368456,0.7287378232859177,-1.7231879878341072,-0.1702517296002404,-0.45756263728841595
2019-09-13,1.3441089944956501,0.4624935742598668,-1.7592849579356007,0.3258650812536591,-0.37318269207357657
2019-09-16,1.2524040670550705,0.03821514409697935,-1.6579198900620051,1.089406721004044,-0.7221060420940887
2019-09-17,1.343105020611881,0.09688613780256272,-1.7306321113850722,1.011895754690575,-0.721254801719945
2019-09-18,1.366673598383192,0.0802037003424354,-1.6680929815657835,0.783653277765261,-0.5624375949251048
2019-09-19,0.974813803379674,0.025958666927461183,-1.621992255492981,1.0455620701267196,-0.4243422849408749
2019-09-20,0.8924100778686124,0.017103173883752598,-1.5909101887899264,1.0501464177091302,-0.36874948067156965
2019-09-23,1.1979377336888974,-0.08992030687528918,-1.4128557241991317,0.6996957287250773,-0.394857431339555
2019-09-24,1.4603094024195946,-0.1165960039102889,-1.2209689994253807,0.3396038032397069,-0.4623482023236333
2019-09-25,1.3674150288008253,-0.1854692875945716,-1.1564207486222553,0.3147695548211824,-0.3402945474051797
2019-09-26,1.3327732399726173,-0.26164111279960856,-1.0018061247716448,0.2529273688529784,-0.3222533712543423
2019-09-27,1.4332376332612404,-0.24253757183437386,-1.0192888706942316,0.19284463160597207,-0.36425582233860765
2019-09-30,1.5269134411133565,-0.12523254889709223,-1.1384723790539293,0.1827974535198796,-0.4460059666822136
2019-10-01,1.5999224702033479,0.05426421169741524,-1.1337656223033536,-0.09883445098177607,-0.42158660861563413
2019-10-02,1.4824768769415573,0.036390786640088546,-1.2703865333969284,0.1263129194190391,-0.3747940496037543
2019-10-03,1.443250561936816,0.08241433143751498,-1.2935794986620401,0.08566573626760593,-0.31775113097989505
2019-10-04,1.500281704177927,-0.016806977188573935,-1.1316810116037197,0.05274188787257206,-0.4045356032582068
2019-10-07,1.3965982025873473,-0.08031561103271345,-1.0827043964033427,0.13516004201593096,-0.3687382371672223
2019-10-08,1.372155225496352,-0.010013393616327804,-1.065515378797129,0.022773882462136574,-0.31940033554503144
2019-10-09,1.3508505251808562,-0.04511056226804855,-1.0445770543555473,0.05127624209985987,-0.3124391506571198
2019-10-10,1.430468237363401,-0.04193410503638795,-1.0575642814639634,0.07258599416340128,-0.40355584502645003
2019-10-11,1.5435204951856791,0.048550887760608896,-1.1380897451468175,0.09396669479489039,-0.5479483325943618
2019-10-14,1.5464917415835535,0.08173697537162772,-1.1426315205067792,0.03893664915508571,-0.5245338456034875
2019-10-15,1.4775980360363512,-0.016575860769051154,-1.1552688899281083,0.14535139962161647,-0.45110468496080847
2019-10-16,1.4258989019499524,-0.04037296142756985,-1.2064840917740653,0.25969097765212523,-0.4387328264004424
2019-10-17,1.5480220875593116,-0.09891104220911684,-1.183503079335717,0.33934843153934235,-0.6049563975538198
2019-10-18,1.742100205199081,-0.0773114715054446,-1.0644491214831946,0.0930932355520796,-0.6934328477625202
2019-10-21,1.7818271351225698,-0.04961727364920199,-1.141246329515161,0.17400878166009215,-0.7649723136182991
2019-10-22,1.9181914665087794,0.06140591273274487,-0.9595507689905152,-0.22812585065471785,-0.791920759596291
2019-10-23,2.0927452431701656,0.2276105170980256,-0.7845405343884219,-0.4850253295430689,-1.0507898963367017
2019-10-24,1.7684834095322504,-0.15006056923439903,0.19638599621788644,-0.629162975123587,-1.1856458613921512
2019-10-25,1.7528479464097428,-0.09534852518391923,0.13585470885241208,-0.6317255945682625,-1.161628535509972
2019-10-28,1.7137445924199959,-0.24917891142664417,0.6233037930953981,-0.7625723521041742,-1.3252971219845762
2019-10-29,1.3374441607918932,-0.3371777723347923,0.7230449378763157,-0.778093516230674,-0.9452178101027416
2019-10-30,1.3213732987420044,-0.2826213554927136,0.6622344420273716,-0.8926871805415303,-0.8082992047351322
2019-10-31,1.5061735960207356,-0.35905609159361007,0.5809204490622355,-0.7071423904753545,-1.0208955630140064
2019-11-01,1.7787999214172423,-0.3543929002720253,0.4505111461839095,-0.6913425193581704,-1.1835756479709563
2019-11-04,1.8066314010146995,-0.3437799650980181,0.4213966796674885,-0.6769009477066432,-1.207347167877526
2019-11-05,1.7891594738040792,-0.35857606204234904,0.4838381572815046,-0.6964267775986707,-1.217994791444564
2019-11-06,1.8029746425123334,-0.27260368783266264,0.5134568363353454,-0.7817691038551295,-1.2620586871598873
2019-11-07,1.868089127441828,-0.20539810520701862,0.5665393274092918,-0.8039350833237168,-1.4252952663203842
2019-11-08,1.9015529080757796,-0.156817191735927,0.472118528614982,-0.7691865583128048,-1.4476676866420306
2019-11-11,1.9994488619109674,-0.22908651600696006,0.4792717971518508,-0.7856119764646032,-1.4640221665912536
2019-11-12,2.0012764213568786,-0.18681223680566705,0.2670774390882722,-0.6712837233831958,-1.4102579002562878
2019-11-13,2.042921475020653,-0.21106480528086002,0.27373940945071235,-0.5919232118849407,-1.5136728673055648
2019-11-14,2.048194650015301,-0.21409088678375576,0.3197238779459105,-0.6562545036530483,-1.4975731375244081
2019-11-15,2.031007840406483,-0.25586394715233773,0.37350370814942574,-0.6354672187269286,-1.5131803826766428
2019-11-18,2.0400844255509165,-0.24331066282077585,0.3088660557854437,-0.6201734833619157,-1.4854663351536694
2019-11-19,2.0717576789647874,-0.18383365539961438,0.24170122921039724,-0.5935889298138048,-1.536036322961765
2019-11-20,2.058207363052259,-0.1355667325538421,0.174796798545901,-0.5734017116503543,-1.5240357173939667
2019-11-21,2.2093130729544503,-0.22836948218214115,0.19471063634270547,-0.6835176986712039,-1.4921365284438095
2019-11-22,2.226897695583739,-0.19931054333304554,0.18022186334181242,-0.7390568777104796,-1.4687521378820267
2019-11-25,2.2576667762591596,-0.22237476923655441,0.21070576551753495,-0.7577372332415778,-1.4882605392985622
2019-11-26,2.251855044260769,-0.2089774360222486,0.2562039864069122,-0.8172479302860856,-1.4818336643593477
2019-11-27,2.287265699019735,-0.19727250578911004,0.18483411175471254,-0.7280758774753877,-1.546751427509948
2019-11-29,2.2410592478659312,-0.35652593353208517,0.28338493168847123,-0.5296381621817464,-1.638280083840571
2019-12-02,2.2177254566136173,-0.4287789886453295,0.36960722333433793,-0.4788220924180011,-1.6797315988846255
2019-12-03,2.078650675362339,-0.5116955500249394,0.6028344410471602,-0.37950434086957063,-1.7902852255149913
2019-12-04,1.9823240739276198,-0.5094126011671499,0.7413716759993807,-0.3645295243390405,-1.849753624420809
2019-12-05,1.9491144987035223,-0.5269041176055019,0.7901189731524783,-0.3248311098102784,-1.8874982444402184
2019-12-06,1.9093559887084037,-0.5483103844600045,0.7627780391054877,-0.2871889669118175,-1.8366346764420682
2019-12-09,1.789672409570367,-0.5676454335441866,0.8808368636074957,-0.3224319568094586,-1.780431882824218
2019-12-10,1.8993373576342523,-0.6471121938591173,0.818101878901818,-0.2703070766692843,-1.800019966007667
2019-12-11,1.9395364373553479,-0.5992665107750709,0.7637673939618843,-0.30916021567659085,-1.794877104865571
2019-12-12,2.0716606640835784,-0.5033238113496017,0.8198649656214603,-0.7155596529557624,-1.6726421653996741
2019-12-13,2.0556187679096523,-0.3404084169934378,0.8014810023896616,-0.957521653403034,-1.5591696999028422
2019-12-16,2.038638113361999,-0.36415147702722817,0.8166457487070743,-0.8830152156077331,-1.6081171694341108
2019-12-17,2.096040782912716,-0.36160033485201837,0.7903972104671014,-0.8451124060493684,-1.6797252524784319
2019-12-18,2.122768479324888,-0.39049949716070387,0.7753799610036585,-0.8239863492757575,-1.683662593892082
2019-12-19,2.1801528749600454,-0.3777164708330175,0.6871945817874187,-0.864147968370655,-1.62548301754379
2019-12-20,2.1461800146959664,-0.3883327103776256,0.7022120897848145,-0.8481233622348228,-1.6119360318683327
2019-12-23,2.0494863934561307,-0.3105388187788849,0.6577082773081033,-0.7929334478800185,-1.6037224041053326
2019-12-24,1.9600726392342929,-0.3718209220631239,0.7812783700374859,-0.7995360690236473,-1.5699940181850094
2019-12-26,2.1297965352921624,-0.5223484206853546,0.8906904539912879,-0.7950144833842004,-1.7031240852138945
2019-12-27,2.157874633511673,-0.45765560963241825,0.8251145656263246,-0.8450513509421765,-1.6802822385634026
2019-12-30,2.2658094573775527,-0.4905102604818191,0.7516295084014478,-0.8667970582299926,-1.6601316470671876
2019-12-31,2.2733927689852242,-0.48817513555793535,0.7393208698235716,-0.8575851802315434,-1.666953323019318
2020-01-02,2.4003694930528012,-0.5827922405559931,0.7808515952672224,-0.9546282405046138,-1.6438006072594185
2020-01-03,2.365967389958798,-0.6393499209262514,0.7603125242207771,-0.7974512870074381,-1.6894787062458823
2020-01-06,2.478039399734459,-0.6751930068207436,0.7747960891566515,-0.8189292083095887,-1.7587132737607787
2020-01-07,2.4479846525639317,-0.6793740824401477,0.7885327456114717,-0.8239117029546223,-1.7332316127806324
2020-01-08,2.416270099687247,-0.7026171195593309,0.7823422803174127,-0.8177184870573877,-1.6782767733879402
2020-01-09,2.4261679439956914,-0.6560387698683263,0.7409233612645111,-0.7932481742945812,-1.7178043610972948
2020-01-10,2.419024650569812,-0.6808821901577493,0.8089224827486119,-0.8302626851815482,-1.7168022579791273
2020-01-13,2.4395585560254878,-0.7312421312696923,0.7429446938841036,-0.73795141795768,-1.7133097006822195
2020-01-14,2.4062271940737134,-0.7347211549562267,0.751454823553837,-0.7719443269254446,-1.6510165357458797
2020-01-15,2.3145360543048783,-0.7793153448890409,0.7910930385160009,-0.6530296302898257,-1.6732841176420103
2020-01-16,2.3033204680714365,-0.7912388082526676,0.781137509111532,-0.6605903574325155,-1.6326288114977852
2020-01-17,2.312198085248309,-0.7825892981967117,0.8100343937350065,-0.6353930731887868,-1.7042501075978156
2020-01-21,2.2390820653381676,-0.7643518606478489,0.8810412016193543,-0.611992770541842,-1.7437786357678302
2020-01-22,2.240326273639779,-0.7515322705832009,0.8366572940964515,-0.5422246398529504,-1.7832266573000817
2020-01-23,2.151852091925254,-0.7819342401867233,0.7820330922482523,-0.3087520756878345,-1.8431988682989504
2020-01-24,2.1910109968908102,-0.8157717807256608,0.7003568664170139,-0.19716713795459972,-1.8784289446275637
2020-01-27,2.2271664458629923,-0.6430810743449871,0.2341435655871239,-0.00057564899976148,-1.8176532881053686
2020-01-28,2.159618745887998,-0.6015972817446018,0.2086990088143266,0.06509982805595382,-1.831820301013674
2020-01-29,2.122465051572498,-0.5691222605914804,0.2978860811487406,-0.028989754804856716,-1.8222391173249004
2020-01-30,2.25946822136428,-0.4434526898656923,0.5528605908099671,-1.0798003754769183,-1.2890757468316365
2020-01-31,2.341292210049886,-0.8314274712822989,0.9757331792085258,-1.2211136637184308,-1.2644842542576835
2020-02-03,2.4514025416200513,-0.8697377811795003,0.8726564660676173,-1.1341096240933444,-1.3202116024148223
2020-02-04,2.552410546906891,-0.7450665586485496,0.4814578823868472,-0.9683079485184322,-1.3204939221267524
2020-02-05,2.5486727238783686,-0.7597799563350018,0.5165884601517939,-0.9528025877830402,-1.3526786399121213
2020-02-06,2.530082974348465,-0.756989794241124,0.5042390363311215,-0.9582182463646902,-1.319113970073773
2020-02-07,2.4913457589489454,-0.732022780847019,0.5106865034727333,-0.9420986081938584,-1.3279108733807998
2020-02-10,2.4707087914051318,-0.7338514488596005,0.5109259817370014,-0.9812329020775641,-1.266550422204967
2020-02-11,2.455659349283759,-0.5580014512271649,0.6072470995890655,-1.1802560260114459,-1.3246489716342145
2020-02-12,2.4230332628948763,-0.5695294490668765,0.6524373912641246,-1.1484726911308738,-1.357468513961251
2020-02-13,2.438962143397847,-0.6464869099972664,0.5738833899536665,-0.9550266048019282,-1.4113320185523193
2020-02-14,2.3921524106243632,-0.668555069627125,0.5794643381955918,-0.9649785956993808,-1.3380830834934494
2020-02-18,2.3138297173050963,-0.6944783896750417,0.6097344249112413,-0.9757803816239128,-1.2533053709173843
2020-02-19,2.3034823972684033,-0.6399196579977087,0.6218050392824584,-0.9981685183580995,-1.287199260195055
2020-02-20,2.263533076188706,-0.6534980275413643,0.729961650774974,-1.023021110453434,-1.3169755889688792
2020-02-21,2.290322859386732,-0.7381169943798156,0.7315704758777293,-0.8574534222193648,-1.4263229186652804
2020-02-24,2.258568211098229,-0.6561474600810144,0.6451260709874896,-0.837333652569687,-1.4102131694350186
2020-02-25,2.17086200887787,-0.5748819071689589,0.6301157168607786,-0.8367815326319483,-1.389314285937741
2020-02-26,2.1394387320808903,-0.5422986131488813,0.6026555922421593,-0.8389245703204061,-1.3608711408537604
2020-02-27,2.0605582986673,-0.37656558658825223,0.4523534016637979,-0.5413990457499509,-1.5949470679928952
2020-02-28,1.985024767238425,-0.4764735672631734,0.4763829204534188,-0.5700982905523374,-1.4148358298763324
2020-03-02,1.480425127399506,-0.23486872026337052,0.4629164498673217,-0.3756190248422826,-1.3328538321611743
2020-03-03,1.5658498520689899,0.010135217283609443,0.4917799267081178,-0.6247785006667547,-1.4429864953939626
2020-03-04,1.537097851587174,-0.08801490101427123,0.5314370234875456,-0.5415346041575493,-1.4389853699028994
2020-03-05,1.5532892364278785,0.0848490642343146,0.3272258043944073,-0.587169105944812,-1.3781949991117886
2020-03-06,1.5892240213375726,0.11967799591612782,0.34827014977801984,-0.6172338617084092,-1.439938305323311
2020-03-09,1.4742140470199843,0.2274942010906993,0.3204206729863916,-0.6334844741204302,-1.3886444469766448
2020-03-10,1.367521832631282,0.2227283348070529,0.2895147618619739,-0.6320763481292884,-1.2476885811710203
2020-03-11,1.4195034501967125,0.2783723994321268,0.13241731206177243,-0.6131017438025252,-1.2171914178880867
2020-03-12,1.2636069308028741,0.43814990956883115,0.1816609705082196,-0.7961354440059389,-1.087282366873986
2020-03-13,1.223230334425181,0.32255747767574794,0.0447371637858604,-0.6719618237331308,-0.918563152153659
2020-03-16,1.282949629200566,1.017341204870513,-0.096858249242599,-1.092313065553071,-1.1111195192754098
2020-03-17,1.11385269066812,1.1078190090577213,-0.11352921454035325,-1.136174360026106,-0.9719681251593817
2020-03-18,1.1237571353791427,1.3174152897466405,-0.12007486214160934,-1.1596561849209157,-1.161441378063258
2020-03-19,1.0209566384583364,1.5098161946363162,-0.1751290190097699,-1.213438047060568,-1.1422057670243138
2020-03-20,0.8609753154541631,1.750264686901089,-0.22690282668224654,-1.1558070759861367,-1.2285300996868689
2020-03-23,0.6521128302810885,2.0039222226958837,-0.24026189117115615,-1.10682441297248,-1.3089487488333351
2020-03-24,0.8168030078634793,1.7461260731511061,-0.38631746405006345,-1.107628383557501,-1.0689832334070215
2020-03-25,0.8303584571781065,1.717871941463771,-0.44204148379244024,-1.0704148621276743,-1.035774052721762
2020-03-26,0.848428697603042,1.6134046046528057,-0.489309543517386,-1.044852394142762,-0.9276713645957
2020-03-27,0.7963580482864452,1.819693289890645,-0.5989384755952631,-1.0045043373233709,-1.0126085252584573
2020-03-30,0.6775559148225855,1.7212264317608428,-0.6974170486343214,-0.9535305171463051,-0.7478347808028014
2020-03-31,0.65042204705834,1.7830750987273063,-0.6261170568073339,-1.0308764644372415,-0.7765036245410724
2020-04-01,0.3838930178399746,1.9297406728363433,-0.6873383096375358,-0.9816959742436905,-0.6445994067950916
2020-04-02,0.47519304663593487,1.7857746081717631,-0.5285610373790322,-1.121319388175161,-0.6110872292535062
2020-04-03,0.44903795879933145,1.8580134148316017,-0.4781888322615461,-1.1792579703402466,-0.6496045710291379
2020-04-06,0.4476388977886454,1.7812703981524658,-0.5124206331745706,-1.1758172290387512,-0.5406714337277888
2020-04-07,0.34731288273247174,1.8987528631852328,-0.5874227163113535,-1.1227375772839896,-0.5359054523223635
2020-04-08,0.42109114184269625,1.9287351977674274,-0.6173161832069827,-1.1280500182905273,-0.6044601381126136
2020-04-09,0.49719489436378145,1.942224798780015,-0.6383043494085865,-1.1174308285319619,-0.6836845152032496
2020-04-13,0.35571817089785907,2.267353970379367,-0.5986974802732123,-1.053391518825886,-0.9709831421781282
2020-04-14,0.23613077736381735,2.263986755828423,-0.4527464256790808,-1.118770103986177,-0.9286010035269823
2020-04-15,0.19538491779717113,2.34525997589612,-0.46920056432693863,-1.0815133557060272,-0.9899309736603248
2020-04-16,0.20260855669590916,2.315551562715666,-0.4541134412602575,-1.0653506137163822,-0.9986960644349371
2020-04-17,0.14749739746390594,2.2266429959832585,-0.429303852537073,-1.1008603048812624,-0.8439762360288285
2020-04-20,0.05414132479593792,2.3140039283927507,-0.44867252468581265,-1.0430153405241862,-0.87645738797869
2020-04-21,-0.017814480085989487,2.389719349152891,-0.48047936512124206,-0.9845921693230888,-0.9068333346225707
2020-04-22,-0.0591840812119961,2.3736089470947954,-0.47748769374584554,-1.058954200278118,-0.7779829718588364
2020-04-23,-0.20390543044286671,2.5168038781411495,-0.5656795343962835,-0.8838721904075127,-0.8633467228944874
2020-04-24,-0.15025374157817167,2.4837183198958153,-0.6302329160732749,-0.8699875351582005,-0.8332441270861681
2020-04-27,-0.03395587258943826,2.4540375436495614,-0.6203844320055518,-0.9334584373519442,-0.8662388017026273
2020-04-28,-0.0249468299990368,2.4905099727878826,-0.62097705754585,-0.9140564639352428,-0.9305296213077522
2020-04-29,-0.05123520171279859,2.604688332141051,-0.672672515993292,-0.9516634515101345,-0.9291171629248244
2020-04-30,-0.008529971095457466,2.683479479580962,-0.7515324781697833,-0.7994489194343056,-1.1239681108814148
2020-05-01,0.2894335978943018,2.4379596626125766,-0.9373396365137304,-0.7503094690123691,-1.0397441549807793
2020-05-04,0.06599236558893071,2.391011542661423,-0.8369928062852456,-0.7976638342421298,-0.8223472677229776
2020-05-05,-0.05596728937919575,2.3486697834547514,-0.7770429032865633,-0.8232884040566222,-0.6923711867323716
2020-05-06,-0.021170213195922962,2.3433147089661954,-0.8566143634230623,-0.7523597258648856,-0.7131704064823213
2020-05-07,-0.017311255691651695,2.3602944511711677,-0.8557162979768533,-0.7552539812966161,-0.7320129162060474
2020-05-08,0.07682787324875287,2.336168985617292,-0.9222956695325049,-0.727943188685961,-0.7627580006475795
2020-05-11,0.01387801669225102,2.386265000988309,-0.9361558881798675,-0.684737522807457,-0.779249606693234
2020-05-12,0.09860167421611217,2.427419008981904,-0.9777247972480649,-0.6394572419622135,-0.9088386439877366
2020-05-13,-0.002626405527810953,2.5744699773921784,-0.8920620070887595,-0.648930434749027,-1.0308511300265815
2020-05-14,0.060766376289235625,2.584797075090434,-0.7997111443810772,-0.7729880320998952,-1.0728642748986976
2020-05-15,-0.1932052959845203,2.6816595828735403,-0.7761276563695013,-0.6421971351596671,-1.0701294953598488
2020-05-18,-0.010854815595065476,2.6405726728176715,-0.874037112240012,-0.6314002607530274,-1.124280484229567
2020-05-19,-0.10098148151525069,2.7391463029853886,-0.903248168499907,-0.4522976314958009,-1.2826190214744297
2020-05-20,-0.1720264417790793,2.801296984426445,-0.9176542940958131,-0.36116094699150625,-1.350455301560046
2020-05-21,-0.15049558898121682,2.8048764455556503,-0.9230287396250647,-0.35738764874664813,-1.3739644682027228
2020-05-22,-0.07978589172742402,2.788079355417165,-0.9997156127812873,-0.2501913271566655,-1.458386523751787
2020-05-26,-0.048709698467099286,2.8372598472371884,-0.8977770531355336,-0.36311137349349565,-1.52766172214106
2020-05-27,0.059648341138331694,2.809515935176381,-0.858430537880383,-0.5363957341634858,-1.4743380042708456
2020-05-28,0.07967995484213286,2.8216703483062817,-0.8251828067598606,-0.6559077208515095,-1.4202597755370419
2020-05-29,0.102934284440873,2.8121113950112377,-0.816322020559155,-0.6802452872432636,-1.418478371649692
2020-06-01,0.20143032055818635,2.825509057435243,-0.8930129663209049,-0.6397682334984334,-1.4941581781740905
2020-06-02,0.14346304120871783,2.809442310917434,-0.8814279617488604,-0.6558374114923581,-1.4156399788849323
2020-06-03,0.23582677168628308,2.776909198030416,-0.8552115243673581,-0.7821667617577733,-1.3753576835915657
2020-06-04,0.40032681026827166,2.7121616474750923,-0.883833935286148,-0.7819754952671336,-1.4466790271900798
2020-06-05,0.42336353913277847,2.6629159107468467,-0.9889312451529393,-0.6995837071071692,-1.3977644976195176
2020-06-08,0.30867031240165743,2.7358526028268075,-0.9271358572358268,-0.6947197767431484,-1.4226672812494896
2020-06-09,0.35323166031342546,2.761344369512767,-0.9757896302678818,-0.5873015160994483,-1.5514848834588628
2020-06-10,0.4769650452998483,2.6460885053298773,-0.9611124281522712,-0.761592678786869,-1.4003484436905849
